#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
Even4;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other	-0.0624338949499	-0.0566560738956	-0.0246658107421	-0.00758830333692	-0.0325378693622	0.0115173639874	-0.0157780295745	-1.89553107847e-05	-0.00994740133823	0.0109223418981	0.0038514347242	-0.00426725704425	-0.0043712625023	-0.00225878462053	-0.000760060988754	0.000479401613172	0.000331615120634	-0.000970052135234	-0.00058158798287	9.3770055566e-05	-0.000716338561256	4.8084881984e-05	-5.93178010471e-05	-4.10773776791e-05	1.62537103787e-05	7.74243666699e-06	5.28075770967e-10	5.72363170186e-10	-2.33693375857e-10	-5.30905339201e-10	5.80339712682e-11
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	-0.048845801019	0.149333097809	-0.023301282325	0.122608355967	-0.00946695806991	0.0166266136918	-0.0057080060189	0.00428816606674	0.00132906740362	-0.00272776815342	-0.000288174886794	0.00197630700316	-0.00123331252264	-0.000162995520106	-6.10896716885e-05	-8.2164670477e-06	1.41886177499e-06	-5.48520773514e-07	-9.11643054901e-06	1.56757176e-05	-2.2155886195e-06	-7.37063434007e-07	5.45222379851e-06	3.00223757649e-06	-2.37227300746e-09	1.48688263799e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712666e-11
Even4;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other;Other	-0.0943296186182	-0.046500022291	-0.0126360975878	-0.0211940512016	-0.0294415069841	0.00809275835378	-0.0116698278549	-0.00512361867728	-0.00296524026889	-0.0122737497206	-0.000439332397845	0.00340950614806	0.00193650987445	0.000227226556141	-0.000148190023265	0.000378108783105	0.000281567269034	-0.000223923850306	0.00054876296075	7.5803390783e-05	0.000166956922596	0.000830457959751	-2.68241091396e-06	-5.1348624573e-05	-0.00015298525956	-2.4750909782e-05	5.28075770884e-10	5.72363170108e-10	-2.33693375861e-10	-5.30905339174e-10	5.80339712623e-11
Even4;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even4;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even4;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Ignatzschineria	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even4;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	-0.0951665147177	-0.0463659241941	-0.0121721183679	-0.0215590758542	-0.0296740453213	0.0081026038874	-0.011277215309	-0.00539122062706	-0.00286111309452	-0.01270657009	-0.000542175994355	0.00372756140826	0.00205103635454	0.000263709264302	0.000371349082423	-9.93435484997e-05	0.000123592035418	-1.94785136156e-05	9.02597801163e-05	-3.57858665514e-05	5.10701135082e-05	8.49767731888e-06	-1.3952381433e-05	-1.62766805851e-05	-8.2018302655e-06	-1.96018585874e-06	5.28075770961e-10	5.72363170151e-10	-2.33693375862e-10	-5.30905339196e-10	5.80339712667e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus	-0.0951665147177	-0.0463659241941	-0.0121721183679	-0.0215590758542	-0.0296740453213	0.0081026038874	-0.011277215309	-0.00539122062706	-0.00286111309452	-0.01270657009	-0.000542175994355	0.00372756140826	0.00205103635454	0.000263709264302	0.000371349082423	-9.93435484997e-05	0.000123592035418	-1.94785136156e-05	9.02597801163e-05	-3.57858665514e-05	5.10701135082e-05	8.49767731888e-06	-1.3952381433e-05	-1.62766805851e-05	-8.2018302655e-06	-1.96018585874e-06	5.2807577096e-10	5.72363170151e-10	-2.33693375862e-10	-5.30905339196e-10	5.80339712667e-11
Even1;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfonatronovibrio	-0.0951665147177	-0.0463659241941	-0.0121721183679	-0.0215590758542	-0.0296740453213	0.0081026038874	-0.011277215309	-0.00539122062706	-0.00286111309452	-0.01270657009	-0.000542175994355	0.00372756140826	0.00205103635454	0.000263709264302	0.000371349082423	-9.93435484997e-05	0.000123592035418	-1.94785136156e-05	9.02597801163e-05	-3.57858665514e-05	5.10701135082e-05	8.49767731888e-06	-1.3952381433e-05	-1.62766805851e-05	-8.2018302655e-06	-1.96018585874e-06	5.2807577096e-10	5.72363170151e-10	-2.33693375862e-10	-5.30905339196e-10	5.80339712667e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;Other	-0.0535881835628	-0.0558793664453	-0.0265639399928	-0.000122033252679	-0.0242375651512	0.00970942294629	-0.00745018766123	-0.00269644021796	0.000686960341132	0.0112321217949	-0.00127617064476	-0.0042606354121	0.000401963697976	0.00327776173958	-0.000525084810175	-0.000593483788683	-0.00138493005712	0.00061716775789	0.000278213150149	-0.000835255476224	0.00083925911205	-4.05438469754e-05	4.2685497009e-05	-7.45472222541e-07	-3.25265386222e-06	8.43012061687e-07	5.2807577098e-10	5.72363170151e-10	-2.33693375868e-10	-5.309053392e-10	5.80339712661e-11
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;Other	-0.0582525196032	-0.0557161035962	-0.0244261994346	-0.00646203311504	-0.0306782290415	0.0108593077122	-0.0137092969212	-0.00114084329118	-0.00961732651427	0.0107059074337	0.00255676475963	-0.00482404759438	-0.00566799668413	-0.00113154757596	-0.00167513110515	-0.000602024563358	-6.41688825969e-05	0.00161555884111	0.000311238482386	5.2363256665e-05	8.07365020048e-05	-0.00010816544155	-0.000144837480766	-0.00013906435874	-3.94520753837e-05	-1.60542482969e-05	5.28075770923e-10	5.72363170114e-10	-2.33693375857e-10	-5.30905339185e-10	5.8033971266e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other;Other	-0.0692509567943	-0.0525092045471	-0.0213046430453	-0.00845164271826	-0.0237123211595	0.00716058771492	-0.00668350116415	-0.00258980018388	0.00410894819878	5.59879683534e-05	-0.0021457842558	0.000779284034189	0.00516537823135	0.00341828269452	0.00152733301538	0.000974649503014	0.000449900226911	0.000421084817719	0.000361110250429	0.000758796197547	-0.000149754874387	0.000268721942909	-0.0001649481624	0.000219109383589	-0.000256338668154	-8.80952376674e-05	5.28075770716e-10	5.72363169916e-10	-2.33693375857e-10	-5.30905339116e-10	5.80339712528e-11
Even1;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	-0.048845801019	0.149333097809	-0.023301282325	0.122608355967	-0.00946695806991	0.0166266136918	-0.0057080060189	0.00428816606674	0.00132906740362	-0.00272776815342	-0.000288174886794	0.00197630700316	-0.00123331252264	-0.000162995520106	-6.10896716885e-05	-8.2164670477e-06	1.41886177499e-06	-5.48520773514e-07	-9.11643054901e-06	1.56757176e-05	-2.2155886195e-06	-7.37063434007e-07	5.45222379851e-06	3.00223757649e-06	-2.37227300746e-09	1.48688263799e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712666e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	-0.048845801019	0.149333097809	-0.023301282325	0.122608355967	-0.00946695806991	0.0166266136918	-0.0057080060189	0.00428816606674	0.00132906740362	-0.00272776815342	-0.000288174886794	0.00197630700316	-0.00123331252264	-0.000162995520106	-6.10896716885e-05	-8.2164670477e-06	1.41886177499e-06	-5.48520773514e-07	-9.11643054901e-06	1.56757176e-05	-2.2155886195e-06	-7.37063434007e-07	5.45222379851e-06	3.00223757649e-06	-2.37227300746e-09	1.48688263799e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712666e-11
Even1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	-0.048845801019	0.149333097809	-0.023301282325	0.122608355967	-0.00946695806991	0.0166266136918	-0.0057080060189	0.00428816606674	0.00132906740362	-0.00272776815342	-0.000288174886794	0.00197630700316	-0.00123331252264	-0.000162995520106	-6.10896716885e-05	-8.2164670477e-06	1.41886177499e-06	-5.48520773514e-07	-9.11643054901e-06	1.56757176e-05	-2.2155886195e-06	-7.37063434007e-07	5.45222379851e-06	3.00223757649e-06	-2.37227300746e-09	1.48688263799e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712666e-11
Even1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;Other	-0.048845801019	0.149333097809	-0.023301282325	0.122608355967	-0.00946695806991	0.0166266136918	-0.0057080060189	0.00428816606674	0.00132906740362	-0.00272776815342	-0.000288174886794	0.00197630700316	-0.00123331252264	-0.000162995520106	-6.10896716885e-05	-8.2164670477e-06	1.41886177499e-06	-5.48520773514e-07	-9.11643054901e-06	1.56757176e-05	-2.2155886195e-06	-7.37063434007e-07	5.45222379851e-06	3.00223757649e-06	-2.37227300746e-09	1.48688263799e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712666e-11
Even1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Tetrasphaera	-0.0952072417044	-0.0463562566172	-0.0121622481934	-0.0215403895873	-0.0296035827876	0.00810646288337	-0.0112746718416	-0.00543870940832	-0.00287581590921	-0.0127465751039	-0.000525787946923	0.00368818690009	0.00202272383441	0.000318197017319	0.000348124064081	-8.24487222414e-05	0.000146830715659	7.96189792367e-05	0.000286771998399	0.000144259954858	9.60305170888e-05	9.58274292992e-05	1.56883708476e-05	-0.000134006329858	1.91404788554e-06	0.000164184458559	5.28075771255e-10	5.72363170595e-10	-2.33693375872e-10	-5.30905339293e-10	5.80339712764e-11
Even1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;Other	-0.078775852764	-0.0520255506869	-0.018857379494	-0.0148016888777	-0.0314561206602	0.00984684283596	-0.0140107015818	-0.00204092326769	-0.00639029823385	-0.000376689247449	0.00202581234995	-2.06151340352e-05	-0.000547133282375	-0.0013656497492	6.8662107122e-05	0.000715890824329	0.000238526634975	-0.00161791527651	-0.000424111436624	1.1300868729e-05	-8.30320798105e-05	0.000364394630986	4.5600815408e-05	0.000344381577564	-0.000209334709388	-6.09486867137e-05	5.28075770782e-10	5.72363169988e-10	-2.33693375864e-10	-5.30905339136e-10	5.80339712545e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Kushneria	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even1;k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__;g__	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor	-0.0960034108172	-0.0462318260972	-0.011708139148	-0.0219241005067	-0.0299065836585	0.00811244942102	-0.0108846027631	-0.00565882257683	-0.00275698592015	-0.0131393904594	-0.000645019590865	0.00404561666845	0.00216556283464	0.000300191972463	0.000890888188111	-0.000576795880104	-3.43831981986e-05	0.000184966823075	-0.000368243400518	-0.000147375123886	-6.48166955792e-05	-0.000813462605113	-2.5222351952e-05	1.87952634029e-05	0.000136581599029	2.08305380645e-05	5.28075771037e-10	5.72363170193e-10	-2.33693375863e-10	-5.30905339218e-10	5.80339712711e-11
Even4;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other	-0.0944108534964	-0.0464773520266	-0.0126218538949	-0.0211601777858	-0.0293022552797	0.00809931888325	-0.0116697165158	-0.00521267756577	-0.00299122523984	-0.0123561171189	-0.000408453518489	0.00333661013015	0.001882148454	0.000336646499535	-0.000187938034232	0.000421000962341	0.000333922270723	-8.61106357605e-05	0.000885093163868	0.000353756036542	0.00022963128011	0.00108177904245	0.000339397562585	-0.000401510276817	0.000218122501929	0.000112302819838	5.28075771282e-10	5.72363170493e-10	-2.33693375874e-10	-5.30905339303e-10	5.80339712827e-11
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;Other	-0.0577695589095	-0.0568193367446	-0.0268035513003	-0.00124830347456	-0.0260972054719	0.0103674792215	-0.00951892031458	-0.00157455223756	0.000356885517173	0.0114485562593	1.84993198139e-05	-0.00370384486197	0.00169869787981	0.00215052469501	0.000389985306216	0.000487942387847	-0.000989146053888	-0.00196844321845	-0.000614613315107	-0.000793848677323	4.21840487896e-05	0.000115706476559	0.000128205176727	9.72415088379e-05	5.24531319002e-05	2.46396970256e-05	5.28075771024e-10	5.72363170222e-10	-2.33693375868e-10	-5.30905339216e-10	5.80339712683e-11
Even3;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other;Other	-0.0624338949499	-0.0566560738956	-0.0246658107421	-0.00758830333692	-0.0325378693622	0.0115173639874	-0.0157780295745	-1.89553107847e-05	-0.00994740133823	0.0109223418981	0.0038514347242	-0.00426725704425	-0.0043712625023	-0.00225878462053	-0.000760060988754	0.000479401613172	0.000331615120634	-0.000970052135234	-0.00058158798287	9.3770055566e-05	-0.000716338561256	4.8084881984e-05	-5.93178010471e-05	-4.10773776791e-05	1.62537103787e-05	7.74243666699e-06	5.28075770967e-10	5.72363170186e-10	-2.33693375857e-10	-5.30905339201e-10	5.80339712682e-11
Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other	-0.0944108534964	-0.0464773520266	-0.0126218538949	-0.0211601777858	-0.0293022552797	0.00809931888325	-0.0116697165158	-0.00521267756577	-0.00299122523984	-0.0123561171189	-0.000408453518489	0.00333661013015	0.001882148454	0.000336646499535	-0.000187938034232	0.000421000962341	0.000333922270723	-8.61106357605e-05	0.000885093163868	0.000353756036542	0.00022963128011	0.00108177904245	0.000339397562585	-0.000401510276817	0.000218122501929	0.000112302819838	5.28075771282e-10	5.72363170493e-10	-2.33693375874e-10	-5.30905339303e-10	5.80339712827e-11
Even3;k__Bacteria;p__Tenericutes;c__Mollicutes;Other;Other;Other	-0.0944108534964	-0.0464773520266	-0.0126218538949	-0.0211601777858	-0.0293022552797	0.00809931888325	-0.0116697165158	-0.00521267756577	-0.00299122523984	-0.0123561171189	-0.000408453518489	0.00333661013015	0.001882148454	0.000336646499535	-0.000187938034232	0.000421000962341	0.000333922270723	-8.61106357605e-05	0.000885093163868	0.000353756036542	0.00022963128011	0.00108177904245	0.000339397562585	-0.000401510276817	0.000218122501929	0.000112302819838	5.28075771282e-10	5.72363170493e-10	-2.33693375874e-10	-5.30905339303e-10	5.80339712827e-11
Even3;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	-0.048845801019	0.149333097809	-0.023301282325	0.122608355967	-0.00946695806991	0.0166266136918	-0.0057080060189	0.00428816606674	0.00132906740362	-0.00272776815342	-0.000288174886794	0.00197630700316	-0.00123331252264	-0.000162995520106	-6.10896716885e-05	-8.2164670477e-06	1.41886177499e-06	-5.48520773514e-07	-9.11643054901e-06	1.56757176e-05	-2.2155886195e-06	-7.37063434007e-07	5.45222379851e-06	3.00223757649e-06	-2.37227300746e-09	1.48688263799e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712666e-11
Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other	-0.0788570876423	-0.0520028804225	-0.0188431358011	-0.0147678154619	-0.0313168689557	0.00985340336542	-0.0140105902427	-0.00212998215619	-0.0064162832048	-0.000459056645751	0.00205669122931	-9.35111519497e-05	-0.00060149470283	-0.0012562298058	2.8914096155e-05	0.000758783003565	0.000290881636664	-0.00148010206197	-8.77812335059e-05	0.000289253514488	-2.0357722296e-05	0.000615715713686	0.000387680788907	-5.78007468003e-06	0.000161773052101	7.61050429063e-05	5.2807577118e-10	5.72363170372e-10	-2.33693375877e-10	-5.30905339265e-10	5.8033971275e-11
