,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
1349,F2-iter3,S1,unite-97-rep-set,uclust,1.0:0.9:3:full-ref,0.9984126984126984,0.3370846730975348,0.5040064102564102,0.18482133204092568,8.279104335607534e-16,0.19655309274492164,1.0270555941386396e-17,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1485,F2-iter1,S1,unite-97-rep-set,uclust,1.0:0.9:3:full-ref,0.9984520123839009,0.3317901234567901,0.498069498069498,0.17938124889391507,1.577157592532833e-15,0.18142466603640664,7.439881498643826e-16,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1621,B2-iter3,S1,gg_13_8_otus,uclust,1.0:0.9:3:full-ref,0.9964695498676082,0.6382136800452233,0.7780840799448657,0.16516106834359276,2.6030638728576756e-12,0.5277962147415307,9.688345347172332e-128,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1757,F1-iter3,S1,unite-97-rep-set,uclust,1.0:0.9:3:full-ref,1.0,0.38042328042328044,0.5511690302798007,0.14922111653949457,7.05426448147352e-11,0.14655578032939626,1.5359141303991453e-10,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1893,B1-iter1,S1,gg_13_8_otus,uclust,1.0:0.9:3:full-ref,1.0,0.7436762225969646,0.8529980657640233,0.13827675281533564,4.7324385567299644e-09,0.4867562021724715,1.764343343945772e-106,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2029,F1-iter0,S1,unite-97-rep-set,uclust,1.0:0.9:3:full-ref,1.0,0.36142709410548085,0.530953285225978,0.12761825195055856,1.7842694049292415e-08,0.12257451923157202,6.394308223191571e-08,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2165,B2-iter0,S1,gg_13_8_otus,uclust,1.0:0.9:3:full-ref,0.9955985915492958,0.6325503355704698,0.7735978112175103,0.16363327528975405,3.1455363246033175e-12,0.5373349031800564,1.1016308884092197e-134,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2301,B2-iter4,S1,gg_13_8_otus,uclust,1.0:0.9:3:full-ref,0.9963931469792606,0.6162855549358617,0.7615437629221228,0.1661558202403958,1.361238548485533e-12,0.5387376216533349,8.249832548011422e-136,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2437,F2-iter2,S1,unite-97-rep-set,uclust,1.0:0.9:3:full-ref,1.0,0.3222826086956522,0.4874640361693383,0.1541065926361847,3.0182112487457306e-11,0.15099802401484128,7.512502598820699e-11,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2573,B2-iter1,S1,gg_13_8_otus,uclust,1.0:0.9:3:full-ref,0.9945504087193461,0.603638368246968,0.7512864493996569,0.17256877918376595,1.237959464513226e-13,0.516913473776707,6.761537351741415e-125,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2709,F1-iter4,S1,unite-97-rep-set,uclust,1.0:0.9:3:full-ref,1.0,0.39516552811350497,0.5664783427495292,0.12927507893721973,1.5183744547549278e-08,0.13366319443129085,4.819356006817864e-09,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
126,F1-iter2,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.310580204778157,0.19956140350877194,0.24299065420560745,-0.5419131936489191,7.993397524503086e-201,-0.6691644353837249,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
262,B1-iter0,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8420441347270615,0.8141493542953397,0.827861832714816,0.09045017667923233,4.056808479800777e-05,0.24052713363368508,2.088881677283608e-28,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
398,B1-iter3,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8438050499119202,0.8086662915025323,0.8258620689655173,0.09599957406788162,1.3831166789682e-05,0.23667878367707476,2.0907662913504395e-27,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
534,F2-iter4,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.2794476035743298,0.18504572350726198,0.22265372168284792,-0.5480290534932236,4.2865091925264234e-215,-0.6964147066033426,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
670,B2-iter2,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8223165554881746,0.7643742953776775,0.7922874671340928,0.10247770267666988,3.033315490691419e-06,0.22991786102876913,3.355483807335928e-26,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
806,B1-iter4,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8524305555555556,0.8106769400110072,0.8310296191819464,0.0912188510900518,3.205157711629928e-05,0.2564311916570066,1.8112212054963817e-32,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
942,F1-iter1,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.30756578947368424,0.192090395480226,0.23648435030034778,-0.579363428845188,8.227978452086859e-250,-0.6745147830644547,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1078,B1-iter2,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8513119533527697,0.817011751538892,0.8338092518560823,0.0903646108927628,4.3266069233714236e-05,0.24693495453749564,9.573888548784704e-30,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1214,F2-iter0,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.2782608695652174,0.18410041841004185,0.22159269751337743,-0.5830954969914186,4.970962682807079e-257,-0.7050100066899286,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1350,F2-iter3,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.26226870474658087,0.17470525187566988,0.20971373431971696,-0.5322352045862839,2.0970423448676046e-203,-0.6986495975960576,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1486,F2-iter1,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.2743431221020093,0.18261316872427982,0.2192711550339716,-0.5588507161466492,1.5309135126907293e-236,-0.6906888738187891,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1622,B2-iter3,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8284343131373725,0.7806670435274167,0.8038416763678696,0.09787116172764454,8.802256619001856e-06,0.2222159246915531,2.085019846645764e-24,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1758,F1-iter3,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.3294987674609696,0.21216931216931217,0.25812681042806573,-0.46284985203961165,9.105852143594772e-144,-0.6347094861082244,4.383904385374973e-305,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1894,B1-iter1,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8552168815943728,0.8201236649803261,0.8373027259684362,0.09483872276200045,1.9045048280141154e-05,0.25817063790607647,3.2961748567076916e-32,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2030,F1-iter0,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.2995983935742972,0.19286452947259566,0.2346649889902485,-0.5342668928070173,6.474088765797251e-207,-0.6765373257657455,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2166,B2-iter0,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8235995232419547,0.772930648769575,0.7974610502019619,0.09770147800608922,7.889067123581755e-06,0.22727933187707794,8.014850341413559e-26,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2302,B2-iter4,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8214709371293001,0.7724484104852203,0.7962058062661684,0.09766253302777092,7.566424194300634e-06,0.229647145775679,1.839623650358366e-26,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2438,F2-iter2,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.27967479674796747,0.18695652173913044,0.2241042345276873,-0.5262734863719692,4.3517218646330014e-194,-0.7005754544163678,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2574,B2-iter1,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.8148367952522255,0.756890848952591,0.7847956559016862,0.1042561298943807,1.4543625422972381e-06,0.23322226880944535,1.180273704169132e-27,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2710,F1-iter4,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.3109807208717519,0.1949553336836574,0.23966408268733852,-0.4919190717277863,4.7184381418198994e-166,-0.6647034098500482,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
127,F1-iter2,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5277777777777778,0.10416666666666667,0.173992673992674,-0.23563784465706483,1.465490445006546e-26,-0.3985878981368564,6.502081506981741e-77,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
263,B1-iter0,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9452154857560263,0.7265581134194273,0.8215873015873016,0.1298395144836231,1.9808358263511714e-08,0.43311948854717386,9.786858012495173e-86,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
399,B1-iter3,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9426656738644825,0.7124366910523354,0.8115384615384615,0.1407569767061604,1.15069308562167e-09,0.43149129839378386,6.01157745429916e-85,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
535,F2-iter4,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.6013986013986014,0.09252286175363099,0.16037296037296037,-0.08738569052503539,0.00010169371146283602,-0.2850357795896088,3.3909638546480634e-38,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
671,B2-iter2,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.937603993344426,0.6352874859075536,0.7573924731182795,0.15748207413392418,9.781451076642962e-12,0.45488590554950775,4.251057526150685e-95,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
807,B1-iter4,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9457478005865103,0.7099614749587232,0.8110657026092424,0.13266664902792355,7.001365103710965e-09,0.43712910600814564,4.345733357374566e-89,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
943,F1-iter1,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5138121546961326,0.09553158705701079,0.16110870506712863,-0.2856786655448359,3.7119624684357314e-41,-0.4094148720165394,1.3373443643866303e-86,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1079,B1-iter2,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9525574499629355,0.719082260772244,0.819515306122449,0.13331573415828704,8.535926684769801e-09,0.455091269744057,2.7087236561771475e-95,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1215,F2-iter0,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5580645161290323,0.09048117154811715,0.1557155715571557,-0.20653907534337607,3.537540793672084e-21,-0.36664138988567846,3.2481094820421895e-66,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1351,F2-iter3,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.527027027027027,0.08360128617363344,0.14431082331174835,-0.1404092922944371,2.682485022462752e-10,-0.3444539822933345,5.644634575511813e-57,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1487,F2-iter1,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5292307692307693,0.08847736625514403,0.15160863816659323,-0.18865293064379005,2.9809928241684553e-18,-0.3580728054975167,1.837276607727589e-64,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1623,B2-iter3,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9380603096984516,0.6506500847936687,0.7683578104138853,0.15213956209847654,5.073437721363315e-11,0.44010024757944854,2.931618023687596e-88,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1759,F1-iter3,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.544973544973545,0.10899470899470899,0.18165784832451498,-0.14874547835624213,1.1360508492129329e-11,-0.3428114770547618,6.088303345497218e-58,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1895,B1-iter1,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9460043196544277,0.7386172006745363,0.8295454545454547,0.1333467265005407,8.236743210053782e-09,0.42976759076632637,3.263331040464631e-84,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2031,F1-iter0,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5361111111111111,0.09979317476732161,0.16826503923278116,-0.19027945485729023,1.4043030617500778e-18,-0.3645361989641359,4.8801856339092506e-67,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2167,B2-iter0,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9275834011391375,0.6375838926174496,0.7557176002651639,0.15248138053185592,3.1235891319811405e-11,0.4555621728738613,7.921668687094055e-97,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2303,B2-iter4,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9416598192276089,0.6391522587841606,0.7614617940199336,0.15349721099856348,2.6981244866963067e-11,0.46444639277962857,2.2733549745288233e-100,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2439,F2-iter2,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5386996904024768,0.09456521739130434,0.16088765603328709,-0.14940404289180875,2.1335225102537794e-11,-0.37755280771380384,2.086429399221235e-68,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2575,B2-iter1,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.9393939393939394,0.6323042998897465,0.7558484349258651,0.15977373003052905,2.8966112090949005e-12,0.46480458985092266,8.192845318598669e-102,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2711,F1-iter4,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.5536723163841808,0.10299527062532843,0.17368187859991138,-0.1548284555249918,1.579421782422197e-12,-0.3605009869760053,2.7662142262619107e-64,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
128,F1-iter2,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9578686493184635,0.4237938596491228,0.587609274040289,0.09124229485574353,8.198354241299694e-05,0.06956243299202092,0.0026991555405441376,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
264,B1-iter0,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9708078750848609,0.8029197080291971,0.8789182544560541,0.11123426443276624,1.9153559750651355e-06,0.42275834432937714,5.542786974444999e-80,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
400,B1-iter3,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9702627939142462,0.7895329206527856,0.8706174371703382,0.12056865645919247,2.4836459763485864e-07,0.42232994136612134,1.229279195471881e-79,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
536,F2-iter4,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9593837535014006,0.36847767616998384,0.5324523902059852,0.11821598259627832,2.5870458253084143e-07,0.07383149040080644,0.0013258793950626157,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
672,B2-iter2,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9630188679245283,0.7192784667418264,0.8234914488544692,0.13578519148729498,5.864856771929097e-09,0.45030229755542056,1.0188647014769306e-91,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
808,B1-iter4,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9718792866941015,0.7798569069895432,0.8653435114503817,0.11631705588867469,4.969398256183092e-07,0.4388645544679902,2.52113594139643e-88,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
944,F1-iter1,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9521158129175946,0.4391371340523883,0.6010544815465729,0.055774344675861225,0.012830678856168351,0.027570455781058135,0.21893579685412706,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1080,B1-iter2,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.975103734439834,0.7890318970341355,0.8722548716362512,0.11518705819653785,8.174940792282851e-07,0.43475469906689224,6.169829898209075e-85,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1216,F2-iter0,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.953168044077135,0.3619246861924686,0.5246398786959817,0.08480247424720669,0.0001801945617493088,0.04600746418711334,0.0424256742363488,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1352,F2-iter3,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9624478442280946,0.3708467309753483,0.5353965183752417,0.13658128844737652,2.4237019742670353e-09,0.11956980479175636,1.8124751360674234e-07,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1488,F2-iter1,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.941952506596306,0.36728395061728397,0.5284974093264249,0.1119636693995193,5.59413614892489e-07,0.07557411596839106,0.000745359631122336,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1624,B2-iter3,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9700822737471952,0.7331825890333522,0.8351577591757889,0.13355877531744864,1.1826780023919607e-08,0.4501669771218953,5.738610181702761e-91,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1760,F1-iter3,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9571938168846611,0.42592592592592593,0.5895276455510802,0.1156055186012235,3.6327386637385127e-07,0.0881565901351599,0.00010711109831997603,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1896,B1-iter1,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9745137491616365,0.8167509836987071,0.8886850152905199,0.11256110120781138,1.5089048655374937e-06,0.41758461605485175,1.3492214713164627e-77,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2032,F1-iter0,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.951073985680191,0.4120992761116856,0.575036075036075,0.08350845177518704,0.00020293216047445543,0.05101054463321551,0.02339029307660494,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2168,B2-iter0,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9580838323353293,0.7158836689038032,0.8194622279129321,0.13507026230617303,5.7823976547433335e-09,0.4584946343826349,1.6275011043385766e-96,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2304,B2-iter4,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9675960813865863,0.7161182375906302,0.823076923076923,0.1347215736148113,6.826726161540726e-09,0.46239137683289117,6.385171988814869e-98,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2440,F2-iter2,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9542302357836339,0.3739130434782609,0.5372901210464662,0.11272297327083379,1.0043613068958717e-06,0.08127730849367748,0.00042990416208591137,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2576,B2-iter1,S1,gg_13_8_otus,uclust,0.51:0.9:5:full-ref,0.9630746043707611,0.7045203969128997,0.8137535816618912,0.14117110546268435,9.364724498101856e-10,0.45412035589704264,1.8933876222998108e-95,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2712,F1-iter4,S1,unite-97-rep-set,uclust,0.51:0.9:5:full-ref,0.9555808656036446,0.44088281660535994,0.6033800791082343,0.09735907497850496,1.724369194752725e-05,0.07194992860869182,0.0015099216698451245,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
129,F1-iter2,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.4891041162227603,0.11074561403508772,0.18059901654000893,-0.3285709433988855,1.9754916235125434e-52,-0.4857179362258936,5.8919975757416965e-121,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
265,B1-iter0,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9715719063545151,0.652442448062886,0.7806516627477326,0.15304721190555115,5.586626935102381e-11,0.48517357358302776,8.367537253117248e-108,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
401,B1-iter3,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9776055124892334,0.638716938660664,0.7726344452008169,0.16861565671577147,5.744811789236563e-13,0.5205491241854583,9.088712290642938e-126,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
537,F2-iter4,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.5045592705167173,0.08929532006455083,0.15173674588665448,-0.24875985142691534,6.769046575341702e-30,-0.4298384084078349,1.0297434027493992e-91,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
673,B2-iter2,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9647887323943662,0.5405862457722661,0.6929190751445088,0.18371124065316424,3.396933493471639e-15,0.49370083203148524,9.084398624982854e-112,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
809,B1-iter4,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9765886287625418,0.6428178315905339,0.775307002987056,0.15432706902246937,2.658364557362713e-11,0.4937166725088178,5.778460966925049e-114,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
945,F1-iter1,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.49874686716791977,0.10220852593733949,0.16965046888320545,-0.3468126335911918,1.0106041351576125e-61,-0.4659942870137401,3.4428514625941776e-116,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1081,B1-iter2,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9748743718592965,0.6513710128707331,0.7809459912780945,0.1549924867095068,3.0864952394929363e-11,0.5129325683791344,1.7182099634807089e-122,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1217,F2-iter0,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.48286604361370716,0.08106694560669456,0.1388266905508285,-0.3163782448359356,1.574886929994305e-49,-0.48140542982154716,5.14094019662431e-121,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1353,F2-iter3,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.49693251533742333,0.08681672025723473,0.1478102189781022,-0.2004061083446365,7.760732833008655e-20,-0.4070469354577344,7.330685463690608e-82,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1489,F2-iter1,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.4782608695652174,0.09053497942386832,0.1522491349480969,-0.25459448192079637,5.95064888016249e-33,-0.4256922793619545,9.123366048073026e-95,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1625,B2-iter3,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9829488465396189,0.5539853024307518,0.7086044830079538,0.1865127702459595,1.9178979007040736e-15,0.532213776930696,3.440798788504262e-131,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1761,F1-iter3,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.528,0.10476190476190476,0.17483443708609273,-0.20821123833839766,1.1170055443160724e-21,-0.3986277591153153,1.1111052672448678e-79,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1897,B1-iter1,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9839932603201348,0.65654862282181,0.7875927174645988,0.16302690271177664,3.536404754767942e-12,0.5128277759021385,3.5805076584906205e-121,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2033,F1-iter0,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.4578313253012048,0.09824198552223372,0.16177096636866753,-0.3100686600913944,2.485483372734809e-49,-0.4900317133231482,8.332477538002042e-131,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2169,B2-iter0,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9682854311199207,0.546420581655481,0.698605648909546,0.18088438088792747,7.502288614289159e-15,0.5203674640142094,7.804238365921351e-127,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2305,B2-iter4,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9772502472799208,0.551031790295594,0.7047075606276748,0.18217541825508113,5.136119240975937e-15,0.5297975602679255,5.932404401486032e-132,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2441,F2-iter2,S1,unite-97-rep-set,uclust,1.0:0.9:3:partial-ref,0.44807121661721067,0.08206521739130435,0.13872301332108403,-0.2535439404850869,4.35709765423138e-31,-0.49374970820443853,5.513778901903385e-125,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2577,B2-iter1,S1,gg_13_8_otus,uclust,1.0:0.9:3:partial-ref,0.9712230215827338,0.5209481808158766,0.6781485468245426,0.19537192520613686,2.6499278779524607e-17,0.5257783788302368,1.8324712385463254e-131,,,,,,[3.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
