,Dataset,level,iteration,Method,Parameters,match_ratio,overclassification_ratio,underclassification_ratio,misclassification_ratio,mismatch_level_list,Precision,Recall,F-measure
899,F1-REF,6,2,naive-bayes,"0.001:[9,9]:1.0",0.04918032786885246,0.0,0.9508196721311475,0.0,"[210, 111, 4, 3, 2, 7, 11, 18]","[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0.12295081967213115, 0.11202185792349727, 0.10382513661202186, 0.098360655737704916, 0.079234972677595633, 0.049180327868852458]","[0, 0.218978102189781, 0.20147420147420148, 0.18811881188118815, 0.17910447761194029, 0.14683544303797469, 0.09375]"
900,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.0",0.412568306010929,0.0,0.0,0.587431693989071,"[0, 2, 9, 14, 16, 32, 142, 151]","[0, 0.99453551912568305, 0.9699453551912568, 0.93169398907103829, 0.88797814207650272, 0.80054644808743169, 0.41256830601092898]","[0, 0.99453551912568305, 0.9699453551912568, 0.93169398907103829, 0.88797814207650272, 0.80054644808743169, 0.41256830601092898]","[0, 0.99453551912568305, 0.9699453551912568, 0.93169398907103829, 0.88797814207650272, 0.80054644808743169, 0.41256830601092892]"
901,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.1",0.40437158469945356,0.0,0.07377049180327869,0.5218579234972678,"[0, 3, 12, 23, 19, 30, 131, 148]","[0, 0.9945205479452055, 0.97499999999999998, 0.95348837209302328, 0.91420118343195267, 0.84036144578313254, 0.45121951219512196]","[0, 0.99180327868852458, 0.95901639344262291, 0.89617486338797814, 0.84426229508196726, 0.76229508196721307, 0.40437158469945356]","[0, 0.99316005471956237, 0.96694214876033058, 0.92394366197183098, 0.87784090909090917, 0.79942693409742105, 0.42651296829971186]"
902,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.2",0.39617486338797814,0.0,0.1284153005464481,0.47540983606557374,"[0, 4, 15, 24, 23, 28, 127, 145]","[0, 0.99450549450549453, 0.98300283286118983, 0.95562130177514792, 0.92592592592592593, 0.85266457680250785, 0.46925566343042069]","[0, 0.98907103825136611, 0.94808743169398912, 0.88251366120218577, 0.81967213114754101, 0.74316939890710387, 0.39617486338797814]","[0, 0.99178082191780814, 0.96522948539638398, 0.91761363636363646, 0.86956521739130432, 0.79416058394160594, 0.42962962962962964]"
903,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.3",0.3907103825136612,0.0,0.16393442622950818,0.4453551912568306,"[0, 4, 18, 27, 22, 28, 124, 143]","[0, 0.99450549450549453, 0.98285714285714287, 0.96060606060606057, 0.93949044585987262, 0.87540983606557377, 0.49140893470790376]","[0, 0.98907103825136611, 0.93989071038251371, 0.86612021857923494, 0.80601092896174864, 0.72950819672131151, 0.39071038251366119]","[0, 0.99178082191780814, 0.96089385474860334, 0.91091954022988497, 0.86764705882352944, 0.79582712369597619, 0.43531202435312027]"
904,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.4",0.3879781420765027,0.0,0.19672131147540983,0.41530054644808745,"[0, 5, 22, 30, 20, 28, 119, 142]","[0, 0.99449035812672182, 0.9826086956521739, 0.96261682242990654, 0.95379537953795379, 0.89078498293515362, 0.50714285714285712]","[0, 0.98633879781420764, 0.92622950819672134, 0.84426229508196726, 0.7896174863387978, 0.71311475409836067, 0.38797814207650272]","[0, 0.99039780521262011, 0.95358649789029526, 0.89956331877729256, 0.86397608370702539, 0.7921092564491653, 0.43962848297213619]"
905,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.5",0.3797814207650273,0.0,0.24316939890710382,0.3770491803278688,"[0, 11, 23, 31, 16, 25, 121, 139]","[0, 0.99439775910364148, 0.99401197604790414, 0.96784565916398713, 0.96610169491525422, 0.90277777777777779, 0.51672862453531598]","[0, 0.9699453551912568, 0.90710382513661203, 0.82240437158469948, 0.77868852459016391, 0.7103825136612022, 0.3797814207650273]","[0, 0.9820193637621023, 0.94857142857142851, 0.88921713441654349, 0.86232980332829046, 0.79510703363914381, 0.4377952755905512]"
906,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.6",0.37158469945355194,0.0,0.31420765027322406,0.31420765027322406,"[0, 20, 29, 20, 17, 23, 121, 136]","[0, 1.0, 0.99685534591194969, 0.97377049180327868, 0.97222222222222221, 0.91459074733096091, 0.55284552845528456]","[0, 0.94535519125683065, 0.86612021857923494, 0.81147540983606559, 0.76502732240437155, 0.70218579234972678, 0.37158469945355194]","[0, 0.9719101123595506, 0.92690058479532167, 0.88524590163934425, 0.85626911314984711, 0.79443585780525505, 0.44444444444444442]"
907,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.7",0.35792349726775957,0.0,0.37158469945355194,0.27049180327868855,"[0, 31, 24, 22, 13, 22, 123, 131]","[0, 1.0, 0.99679487179487181, 0.97635135135135132, 0.971830985915493, 0.92363636363636359, 0.5822222222222222]","[0, 0.91530054644808745, 0.84972677595628421, 0.7896174863387978, 0.75409836065573765, 0.69398907103825136, 0.35792349726775957]","[0, 0.9557774607703281, 0.91740412979351038, 0.87311178247734134, 0.84923076923076923, 0.79251170046801878, 0.44331641285956008]"
908,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.8",0.3360655737704918,0.0,0.42349726775956287,0.24043715846994534,"[0, 40, 27, 16, 14, 20, 126, 123]","[0, 1.0, 0.9966666666666667, 0.98263888888888884, 0.97111913357400725, 0.92565055762081783, 0.59420289855072461]","[0, 0.89071038251366119, 0.81693989071038253, 0.77322404371584696, 0.73497267759562845, 0.68032786885245899, 0.33606557377049179]","[0, 0.94219653179190754, 0.89789789789789787, 0.86544342507645255, 0.83670295489891144, 0.78425196850393697, 0.42931937172774864]"
909,F1-REF,6,2,naive-bayes,"0.01:[10,10]:0.9",0.31693989071038253,0.0,0.5,0.1830601092896175,"[0, 59, 17, 12, 13, 25, 124, 116]","[0, 1.0, 0.99656357388316152, 0.98581560283687941, 0.97785977859778594, 0.93023255813953487, 0.63736263736263732]","[0, 0.83879781420765032, 0.79234972677595628, 0.7595628415300546, 0.72404371584699456, 0.65573770491803274, 0.31693989071038253]","[0, 0.91233283803863308, 0.88280060882800615, 0.85802469135802462, 0.83202511773940357, 0.76923076923076916, 0.42335766423357662]"
910,F1-REF,6,2,naive-bayes,"0.01:[10,10]:1.0",0.0,0.0,1.0,0.0,"[183, 183, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
911,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.0",0.40710382513661203,0.0,0.0,0.592896174863388,"[0, 0, 9, 13, 18, 33, 144, 149]","[0, 1.0, 0.97540983606557374, 0.93989071038251371, 0.89071038251366119, 0.80054644808743169, 0.40710382513661203]","[0, 1.0, 0.97540983606557374, 0.93989071038251371, 0.89071038251366119, 0.80054644808743169, 0.40710382513661203]","[0, 1.0, 0.97540983606557374, 0.93989071038251371, 0.89071038251366119, 0.80054644808743169, 0.40710382513661203]"
912,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.1",0.40710382513661203,0.0,0.05737704918032787,0.5355191256830601,"[0, 1, 11, 19, 18, 31, 137, 149]","[0, 1.0, 0.98333333333333328, 0.95441595441595439, 0.90830945558739251, 0.82658959537572252, 0.43440233236151604]","[0, 0.99726775956284153, 0.96721311475409832, 0.91530054644808745, 0.86612021857923494, 0.78142076502732238, 0.40710382513661203]","[0, 0.99863201094391252, 0.97520661157024779, 0.93444909344490945, 0.88671328671328664, 0.8033707865168539, 0.42031029619181948]"
913,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.2",0.3989071038251366,0.0,0.08196721311475409,0.5191256830601093,"[0, 1, 14, 21, 19, 30, 135, 146]","[0, 1.0, 0.98319327731092432, 0.95652173913043481, 0.92011834319526631, 0.8413173652694611, 0.4451219512195122]","[0, 0.99726775956284153, 0.95901639344262291, 0.90163934426229508, 0.84972677595628421, 0.76775956284153002, 0.39890710382513661]","[0, 0.99863201094391252, 0.97095435684647291, 0.9282700421940927, 0.88352272727272729, 0.80285714285714282, 0.4207492795389049]"
914,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.3",0.38524590163934425,0.0,0.13387978142076504,0.4808743169398907,"[0, 1, 17, 21, 20, 30, 136, 141]","[0, 1.0, 0.98863636363636365, 0.96176470588235297, 0.92749244712990941, 0.85493827160493829, 0.45779220779220781]","[0, 0.99726775956284153, 0.95081967213114749, 0.89344262295081966, 0.83879781420765032, 0.75683060109289613, 0.38524590163934425]","[0, 0.99863201094391252, 0.96935933147632314, 0.92634560906515573, 0.88091822094691541, 0.80289855072463756, 0.41839762611275966]"
915,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.4",0.3825136612021858,0.0,0.17486338797814208,0.4426229508196721,"[0, 3, 21, 20, 22, 27, 133, 140]","[0, 1.0, 0.98843930635838151, 0.9640718562874252, 0.9375, 0.86942675159235672, 0.48275862068965519]","[0, 0.99180327868852458, 0.93442622950819676, 0.8797814207650273, 0.81967213114754101, 0.74590163934426235, 0.38251366120218577]","[0, 0.99588477366255135, 0.96067415730337091, 0.92000000000000004, 0.87463556851311952, 0.80294117647058838, 0.42682926829268292]"
916,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.5",0.3743169398907104,0.0,0.21311475409836064,0.412568306010929,"[0, 5, 21, 21, 23, 30, 129, 137]","[0, 1.0, 0.98837209302325579, 0.96374622356495465, 0.93968253968253967, 0.88666666666666671, 0.49818181818181817]","[0, 0.98633879781420764, 0.92896174863387981, 0.87158469945355188, 0.80874316939890711, 0.72677595628415304, 0.37431693989071041]","[0, 0.99312242090784053, 0.95774647887323938, 0.91535150645624097, 0.86930983847283405, 0.79879879879879878, 0.42745709828393141]"
917,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.6",0.3633879781420765,0.0,0.273224043715847,0.3633879781420765,"[0, 13, 20, 24, 18, 28, 130, 133]","[0, 1.0, 0.9910714285714286, 0.96562499999999996, 0.95723684210526316, 0.89761092150170652, 0.51953125]","[0, 0.96448087431693985, 0.9098360655737705, 0.84426229508196726, 0.79508196721311475, 0.71857923497267762, 0.36338797814207652]","[0, 0.98191933240611962, 0.94871794871794868, 0.90087463556851322, 0.86865671641791042, 0.79817905918057663, 0.42765273311897101]"
918,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.7",0.3524590163934426,0.0,0.32786885245901637,0.319672131147541,"[0, 21, 20, 22, 16, 29, 129, 129]","[0, 1.0, 0.99388379204892963, 0.97427652733118975, 0.96959459459459463, 0.92142857142857137, 0.53749999999999998]","[0, 0.94262295081967218, 0.88797814207650272, 0.82786885245901642, 0.78415300546448086, 0.70491803278688525, 0.35245901639344263]","[0, 0.97046413502109707, 0.93795093795093787, 0.8951255539143278, 0.86706948640483383, 0.79876160990712064, 0.42574257425742579]"
919,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.8",0.3251366120218579,0.0,0.4016393442622951,0.273224043715847,"[0, 26, 25, 19, 12, 33, 132, 119]","[0, 1.0, 0.99683544303797467, 0.98338870431893688, 0.9726027397260274, 0.91941391941391937, 0.55092592592592593]","[0, 0.92896174863387981, 0.86065573770491799, 0.80874316939890711, 0.77595628415300544, 0.68579234972677594, 0.3251366120218579]","[0, 0.96317280453257792, 0.92375366568914952, 0.88755622188905547, 0.86322188449848036, 0.78560250391236297, 0.40893470790378006]"
920,F1-REF,6,2,naive-bayes,"0.01:[8,8]:0.9",0.31420765027322406,0.0,0.4808743169398907,0.20491803278688525,"[0, 45, 17, 16, 14, 30, 129, 115]","[0, 1.0, 0.99672131147540988, 0.98630136986301364, 0.97508896797153022, 0.92775665399239549, 0.60846560846560849]","[0, 0.87704918032786883, 0.8306010928961749, 0.78688524590163933, 0.74863387978142082, 0.66666666666666663, 0.31420765027322406]","[0, 0.93449781659388642, 0.90611028315946351, 0.87537993920972634, 0.84698608964451327, 0.77583465818759945, 0.4144144144144144]"
921,F1-REF,6,2,naive-bayes,"0.01:[8,8]:1.0",0.0,0.0,1.0,0.0,"[173, 193, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
922,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.0",0.412568306010929,0.0,0.0,0.587431693989071,"[0, 0, 10, 14, 16, 30, 145, 151]","[0, 1.0, 0.97267759562841527, 0.93442622950819676, 0.89071038251366119, 0.80874316939890711, 0.41256830601092898]","[0, 1.0, 0.97267759562841527, 0.93442622950819676, 0.89071038251366119, 0.80874316939890711, 0.41256830601092898]","[0, 1.0, 0.97267759562841527, 0.93442622950819676, 0.89071038251366119, 0.80874316939890711, 0.41256830601092892]"
923,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.1",0.4098360655737705,0.0,0.07377049180327869,0.5163934426229508,"[0, 1, 13, 20, 19, 28, 135, 150]","[0, 1.0, 0.98050139275766013, 0.95677233429394815, 0.91253644314868809, 0.83823529411764708, 0.45045045045045046]","[0, 0.99726775956284153, 0.96174863387978138, 0.90710382513661203, 0.85519125683060104, 0.77868852459016391, 0.4098360655737705]","[0, 0.99863201094391252, 0.97103448275862059, 0.93127629733520334, 0.88293370944992944, 0.80736543909348446, 0.42918454935622313]"
924,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.2",0.3989071038251366,0.0,0.11475409836065574,0.48633879781420764,"[0, 1, 15, 21, 21, 29, 133, 146]","[0, 1.0, 0.9859154929577465, 0.96198830409356728, 0.92492492492492495, 0.85321100917431192, 0.46349206349206351]","[0, 0.99726775956284153, 0.95628415300546443, 0.89890710382513661, 0.84153005464480879, 0.76229508196721307, 0.39890710382513661]","[0, 0.99863201094391252, 0.97087378640776689, 0.92937853107344637, 0.88125894134477833, 0.80519480519480524, 0.42878120411160064]"
925,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.3",0.39617486338797814,0.0,0.14754098360655737,0.4562841530054645,"[0, 1, 19, 24, 22, 26, 129, 145]","[0, 1.0, 0.98857142857142855, 0.9640718562874252, 0.92879256965944268, 0.86708860759493667, 0.48013245033112584]","[0, 0.99726775956284153, 0.94535519125683065, 0.8797814207650273, 0.81967213114754101, 0.74863387978142082, 0.39617486338797814]","[0, 0.99863201094391252, 0.96648044692737434, 0.92000000000000004, 0.87082728592162539, 0.80351906158357767, 0.43413173652694614]"
926,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.4",0.3825136612021858,0.0,0.19672131147540983,0.4207650273224044,"[0, 3, 21, 25, 23, 26, 128, 140]","[0, 1.0, 0.98843930635838151, 0.96352583586626139, 0.95145631067961167, 0.89333333333333331, 0.5]","[0, 0.99180327868852458, 0.93442622950819676, 0.86612021857923494, 0.80327868852459017, 0.73224043715846998, 0.38251366120218577]","[0, 0.99588477366255135, 0.96067415730337091, 0.9122302158273381, 0.87111111111111117, 0.80480480480480476, 0.43343653250773995]"
927,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.5",0.3770491803278688,0.0,0.24043715846994534,0.3825136612021858,"[0, 8, 26, 26, 20, 23, 125, 138]","[0, 1.0, 0.99401197604790414, 0.96529968454258674, 0.95973154362416102, 0.89761092150170652, 0.51111111111111107]","[0, 0.97814207650273222, 0.90710382513661203, 0.83606557377049184, 0.78142076502732238, 0.71857923497267762, 0.37704918032786883]","[0, 0.98895027624309395, 0.94857142857142851, 0.89604685212298685, 0.86144578313253006, 0.79817905918057663, 0.43396226415094336]"
928,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.6",0.3633879781420765,0.0,0.3114754098360656,0.3251366120218579,"[0, 18, 22, 25, 17, 24, 127, 133]","[0, 1.0, 0.99694189602446481, 0.97411003236245952, 0.9726027397260274, 0.91228070175438591, 0.53846153846153844]","[0, 0.95081967213114749, 0.89071038251366119, 0.82240437158469948, 0.77595628415300544, 0.7103825136612022, 0.36338797814207652]","[0, 0.97478991596638653, 0.9408369408369408, 0.89185185185185178, 0.86322188449848036, 0.79877112135176642, 0.43393148450244701]"
929,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.7",0.3524590163934426,0.0,0.3633879781420765,0.28415300546448086,"[0, 24, 25, 21, 14, 28, 125, 129]","[0, 1.0, 0.99685534591194969, 0.97689768976897695, 0.97241379310344822, 0.92028985507246375, 0.5633187772925764]","[0, 0.93442622950819676, 0.86612021857923494, 0.80874316939890711, 0.77049180327868849, 0.69398907103825136, 0.35245901639344263]","[0, 0.96610169491525433, 0.92690058479532167, 0.8849028400597907, 0.8597560975609756, 0.79127725856697817, 0.43361344537815127]"
930,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.8",0.33879781420765026,0.0,0.40437158469945356,0.2568306010928962,"[0, 36, 22, 17, 16, 25, 126, 124]","[0, 1.0, 0.99676375404530748, 0.98310810810810811, 0.9717314487632509, 0.92250922509225097, 0.57943925233644855]","[0, 0.90163934426229508, 0.84153005464480879, 0.79508196721311475, 0.75136612021857918, 0.68306010928961747, 0.33879781420765026]","[0, 0.94827586206896552, 0.91259259259259251, 0.87915407854984895, 0.84745762711864392, 0.78492935635792782, 0.42758620689655169]"
931,F1-REF,6,2,naive-bayes,"0.01:[9,9]:0.9",0.31420765027322406,0.0,0.48633879781420764,0.1994535519125683,"[0, 50, 20, 14, 13, 23, 131, 115]","[0, 1.0, 0.99663299663299665, 0.98601398601398604, 0.97463768115942029, 0.93181818181818177, 0.61827956989247312]","[0, 0.86338797814207646, 0.80874316939890711, 0.77049180327868849, 0.73497267759562845, 0.67213114754098358, 0.31420765027322406]","[0, 0.92668621700879761, 0.89291101055806943, 0.86503067484662577, 0.83800623052959489, 0.78095238095238095, 0.41666666666666669]"
932,F1-REF,6,2,naive-bayes,"0.01:[9,9]:1.0",0.0,0.0,1.0,0.0,"[181, 185, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
933,F1-REF,6,2,rdp,0.0,0.00273224043715847,0.0,0.0,0.9972677595628415,"[0, 205, 84, 58, 14, 1, 3, 1]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.43989071038251365, 0.21038251366120217, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]"
934,F1-REF,6,2,rdp,0.1,0.00273224043715847,0.0,0.0,0.9972677595628415,"[0, 205, 84, 58, 14, 1, 3, 1]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013698630136986301, 0.011049723756906077, 0.0027855153203342618]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.43989071038251365, 0.21038251366120217, 0.051912568306010931, 0.013679890560875511, 0.01098901098901099, 0.0027586206896551722]"
935,F1-REF,6,2,rdp,0.2,0.00273224043715847,0.0,0.0,0.9972677595628415,"[0, 205, 84, 58, 14, 1, 3, 1]","[0, 0.43989071038251365, 0.21095890410958903, 0.0521978021978022, 0.013850415512465374, 0.011204481792717087, 0.0028901734104046241]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.43989071038251365, 0.21067031463748287, 0.05205479452054794, 0.013755158184319119, 0.011065006915629323, 0.0028089887640449437]"
936,F1-REF,6,2,rdp,0.3,0.00273224043715847,0.0,0.01092896174863388,0.9863387978142076,"[0, 205, 84, 58, 14, 1, 3, 1]","[0, 0.44109589041095892, 0.212707182320442, 0.053370786516853931, 0.014245014245014245, 0.011695906432748537, 0.0031545741324921135]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.44049247606019148, 0.21153846153846156, 0.052631578947368425, 0.013947001394700138, 0.011299435028248589, 0.0029282576866764272]"
937,F1-REF,6,2,rdp,0.4,0.00273224043715847,0.0,0.01366120218579235,0.9836065573770492,"[0, 205, 84, 58, 14, 1, 3, 1]","[0, 0.44109589041095892, 0.212707182320442, 0.053824362606232294, 0.014450867052023121, 0.011940298507462687, 0.0033557046979865771]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.44049247606019148, 0.21153846153846156, 0.052851182197496516, 0.014044943820224717, 0.011412268188302425, 0.0030120481927710841]"
938,F1-REF,6,2,rdp,0.5,0.00273224043715847,0.0,0.02459016393442623,0.9726775956284153,"[0, 205, 84, 58, 14, 1, 3, 1]","[0, 0.44230769230769229, 0.21508379888268156, 0.054755043227665709, 0.014792899408284023, 0.012500000000000001, 0.0037174721189591076]","[0, 0.43989071038251365, 0.2103825136612022, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.44109589041095892, 0.21270718232044197, 0.053295932678821885, 0.014204545454545452, 0.011661807580174925, 0.0031496062992125984]"
939,F1-REF,6,2,rdp,0.6,0.00273224043715847,0.0,0.03551912568306011,0.9617486338797814,"[0, 206, 84, 57, 14, 1, 3, 1]","[0, 0.43956043956043955, 0.21529745042492918, 0.055393586005830907, 0.015060240963855422, 0.012903225806451613, 0.0040322580645161289]","[0, 0.43715846994535518, 0.20765027322404372, 0.051912568306010931, 0.013661202185792349, 0.01092896174863388, 0.0027322404371584699]","[0, 0.43835616438356162, 0.21140472878998606, 0.05359661495063469, 0.014326647564469913, 0.011834319526627219, 0.0032573289902280132]"
