Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Sample	P	R	F	TP	FP	FN
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.1.Even1	0.545454545454545	0.6	0.571428571428571	12	10	8
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.1.Even2	0.565217391304348	0.684210526315789	0.619047619047619	13	10	6
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.2.Staggered2	0.5	0.454545454545455	0.476190476190476	10	10	12
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.2.Staggered1	0.444444444444444	0.333333333333333	0.380952380952381	8	10	16
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.1.Even1	0.571428571428571	0.6	0.585365853658537	12	9	8
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.1.Even2	0.590909090909091	0.684210526315789	0.634146341463415	13	9	6
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.2.Staggered2	0.526315789473684	0.454545454545455	0.48780487804878	10	9	12
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.2.Staggered1	0.470588235294118	0.333333333333333	0.390243902439024	8	9	16
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.1.Even1	0.571428571428571	0.6	0.585365853658537	12	9	8
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.1.Even2	0.590909090909091	0.684210526315789	0.634146341463415	13	9	6
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.2.Staggered2	0.526315789473684	0.454545454545455	0.48780487804878	10	9	12
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.2.Staggered1	0.470588235294118	0.333333333333333	0.390243902439024	8	9	16
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.1.Even1	0.315789473684211	0.285714285714286	0.3	6	13	15
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.1.Even2	0.380952380952381	0.421052631578947	0.4	8	13	11
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.2.Staggered2	0.315789473684211	0.285714285714286	0.3	6	13	15
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.2.Staggered1	0.235294117647059	0.173913043478261	0.2	4	13	19
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.1.Even1	0.571428571428571	0.6	0.585365853658537	12	9	8
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.1.Even2	0.590909090909091	0.684210526315789	0.634146341463415	13	9	6
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.2.Staggered2	0.526315789473684	0.454545454545455	0.48780487804878	10	9	12
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.2.Staggered1	0.470588235294118	0.333333333333333	0.390243902439024	8	9	16
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.1.Even1	0.571428571428571	0.6	0.585365853658537	12	9	8
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.1.Even2	0.590909090909091	0.684210526315789	0.634146341463415	13	9	6
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.2.Staggered2	0.526315789473684	0.454545454545455	0.48780487804878	10	9	12
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.2.Staggered1	0.470588235294118	0.333333333333333	0.390243902439024	8	9	16
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.1.Even1	0.444444444444444	0.380952380952381	0.41025641025641	8	10	13
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.1.Even2	0.5	0.526315789473684	0.512820512820513	10	10	9
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.2.Staggered2	0.411764705882353	0.318181818181818	0.358974358974359	7	10	15
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.2.Staggered1	0.333333333333333	0.208333333333333	0.256410256410256	5	10	19
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.1.Even1	0.521739130434783	0.6	0.558139534883721	12	11	8
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.1.Even2	0.541666666666667	0.684210526315789	0.604651162790698	13	11	6
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.2.Staggered2	0.476190476190476	0.454545454545455	0.465116279069767	10	11	12
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.2.Staggered1	0.421052631578947	0.333333333333333	0.372093023255814	8	11	16
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.1.Even1	0.571428571428571	0.6	0.585365853658537	12	9	8
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.1.Even2	0.590909090909091	0.684210526315789	0.634146341463415	13	9	6
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.2.Staggered2	0.526315789473684	0.454545454545455	0.48780487804878	10	9	12
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.2.Staggered1	0.470588235294118	0.333333333333333	0.390243902439024	8	9	16
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.1.Even1	0.611111111111111	0.55	0.578947368421053	11	7	9
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.1.Even2	0.631578947368421	0.631578947368421	0.631578947368421	12	7	7
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.2.Staggered2	0.533333333333333	0.347826086956522	0.421052631578947	8	7	15
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.2.Staggered1	0.5	0.291666666666667	0.368421052631579	7	7	17
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 mothur_0.2	6 mothur_0.2	6	mothur_0.2	HMPMockV1.1.Even1	0.521739130434783	0.6	0.558139534883721	12	11	8
6 mothur_0.2	6 mothur_0.2	6	mothur_0.2	HMPMockV1.1.Even2	0.541666666666667	0.684210526315789	0.604651162790698	13	11	6
6 mothur_0.2	6 mothur_0.2	6	mothur_0.2	HMPMockV1.2.Staggered2	0.476190476190476	0.454545454545455	0.465116279069767	10	11	12
6 mothur_0.2	6 mothur_0.2	6	mothur_0.2	HMPMockV1.2.Staggered1	0.421052631578947	0.333333333333333	0.372093023255814	8	11	16
6 mothur_0.5	6 mothur_0.5	6	mothur_0.5	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 mothur_0.5	6 mothur_0.5	6	mothur_0.5	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 mothur_0.5	6 mothur_0.5	6	mothur_0.5	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 mothur_0.5	6 mothur_0.5	6	mothur_0.5	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 mothur_0.8	6 mothur_0.8	6	mothur_0.8	HMPMockV1.1.Even1	0.571428571428571	0.6	0.585365853658537	12	9	8
6 mothur_0.8	6 mothur_0.8	6	mothur_0.8	HMPMockV1.1.Even2	0.590909090909091	0.684210526315789	0.634146341463415	13	9	6
6 mothur_0.8	6 mothur_0.8	6	mothur_0.8	HMPMockV1.2.Staggered2	0.526315789473684	0.454545454545455	0.48780487804878	10	9	12
6 mothur_0.8	6 mothur_0.8	6	mothur_0.8	HMPMockV1.2.Staggered1	0.470588235294118	0.333333333333333	0.390243902439024	8	9	16
6 rdp_0.0	6 rdp_0.0	6	rdp_0.0	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 rdp_0.0	6 rdp_0.0	6	rdp_0.0	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 rdp_0.0	6 rdp_0.0	6	rdp_0.0	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 rdp_0.0	6 rdp_0.0	6	rdp_0.0	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 rdp_0.3	6 rdp_0.3	6	rdp_0.3	HMPMockV1.1.Even1	0.545454545454545	0.6	0.571428571428571	12	10	8
6 rdp_0.3	6 rdp_0.3	6	rdp_0.3	HMPMockV1.1.Even2	0.565217391304348	0.684210526315789	0.619047619047619	13	10	6
6 rdp_0.3	6 rdp_0.3	6	rdp_0.3	HMPMockV1.2.Staggered2	0.5	0.454545454545455	0.476190476190476	10	10	12
6 rdp_0.3	6 rdp_0.3	6	rdp_0.3	HMPMockV1.2.Staggered1	0.444444444444444	0.333333333333333	0.380952380952381	8	10	16
6 rdp_0.6	6 rdp_0.6	6	rdp_0.6	HMPMockV1.1.Even1	0.6	0.6	0.6	12	8	8
6 rdp_0.6	6 rdp_0.6	6	rdp_0.6	HMPMockV1.1.Even2	0.619047619047619	0.684210526315789	0.65	13	8	6
6 rdp_0.6	6 rdp_0.6	6	rdp_0.6	HMPMockV1.2.Staggered2	0.555555555555556	0.454545454545455	0.5	10	8	12
6 rdp_0.6	6 rdp_0.6	6	rdp_0.6	HMPMockV1.2.Staggered1	0.5	0.333333333333333	0.4	8	8	16
6 rdp_0.9	6 rdp_0.9	6	rdp_0.9	HMPMockV1.1.Even1	0.526315789473684	0.5	0.512820512820513	10	9	10
6 rdp_0.9	6 rdp_0.9	6	rdp_0.9	HMPMockV1.1.Even2	0.55	0.578947368421053	0.564102564102564	11	9	8
6 rdp_0.9	6 rdp_0.9	6	rdp_0.9	HMPMockV1.2.Staggered2	0.470588235294118	0.363636363636364	0.41025641025641	8	9	14
6 rdp_0.9	6 rdp_0.9	6	rdp_0.9	HMPMockV1.2.Staggered1	0.4375	0.304347826086957	0.358974358974359	7	9	16
6 rtax_single	6 rtax_single	6	rtax_single	HMPMockV1.1.Even1	0.521739130434783	0.6	0.558139534883721	12	11	8
6 rtax_single	6 rtax_single	6	rtax_single	HMPMockV1.1.Even2	0.541666666666667	0.684210526315789	0.604651162790698	13	11	6
6 rtax_single	6 rtax_single	6	rtax_single	HMPMockV1.2.Staggered2	0.45	0.391304347826087	0.418604651162791	9	11	14
6 rtax_single	6 rtax_single	6	rtax_single	HMPMockV1.2.Staggered1	0.388888888888889	0.28	0.325581395348837	7	11	18
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.1.Even1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.1.Even1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.2.Staggered2	0.142857142857143	0.894736842105263	0.246376811594203	17	102	2
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.1.Even2	0.142857142857143	0.894736842105263	0.246376811594203	17	102	2
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.2.Staggered1	0.142857142857143	0.894736842105263	0.246376811594203	17	102	2
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	HMPMockV1.1.Even1	0.142857142857143	0.894736842105263	0.246376811594203	17	102	2
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.2.Staggered2	0.146551724137931	0.894736842105263	0.251851851851852	17	99	2
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.1.Even2	0.146551724137931	0.894736842105263	0.251851851851852	17	99	2
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.2.Staggered1	0.146551724137931	0.894736842105263	0.251851851851852	17	99	2
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	HMPMockV1.1.Even1	0.146551724137931	0.894736842105263	0.251851851851852	17	99	2
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.2.Staggered2	0.22972972972973	0.894736842105263	0.365591397849462	17	57	2
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.1.Even2	0.22972972972973	0.894736842105263	0.365591397849462	17	57	2
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.2.Staggered1	0.22972972972973	0.894736842105263	0.365591397849462	17	57	2
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	HMPMockV1.1.Even1	0.22972972972973	0.894736842105263	0.365591397849462	17	57	2
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.2.Staggered2	0.25	0.8	0.380952380952381	16	48	4
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.1.Even2	0.261538461538462	0.894736842105263	0.404761904761905	17	48	2
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.2.Staggered1	0.25	0.8	0.380952380952381	16	48	4
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	HMPMockV1.1.Even1	0.261538461538462	0.894736842105263	0.404761904761905	17	48	2
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.2.Staggered2	0.124087591240876	0.894736842105263	0.217948717948718	17	120	2
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.1.Even2	0.124087591240876	0.894736842105263	0.217948717948718	17	120	2
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.2.Staggered1	0.124087591240876	0.894736842105263	0.217948717948718	17	120	2
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	HMPMockV1.1.Even1	0.124087591240876	0.894736842105263	0.217948717948718	17	120	2
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.2.Staggered2	0.16504854368932	0.894736842105263	0.278688524590164	17	86	2
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.1.Even2	0.16504854368932	0.894736842105263	0.278688524590164	17	86	2
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.2.Staggered1	0.16504854368932	0.894736842105263	0.278688524590164	17	86	2
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	HMPMockV1.1.Even1	0.16504854368932	0.894736842105263	0.278688524590164	17	86	2
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.2.Staggered2	0.232876712328767	0.894736842105263	0.369565217391304	17	56	2
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.1.Even2	0.232876712328767	0.894736842105263	0.369565217391304	17	56	2
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.2.Staggered1	0.232876712328767	0.894736842105263	0.369565217391304	17	56	2
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	HMPMockV1.1.Even1	0.232876712328767	0.894736842105263	0.369565217391304	17	56	2
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.2.Staggered2	0.2	0.684210526315789	0.30952380952381	13	52	6
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.1.Even2	0.2	0.684210526315789	0.30952380952381	13	52	6
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.2.Staggered1	0.2	0.684210526315789	0.30952380952381	13	52	6
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	HMPMockV1.1.Even1	0.2	0.684210526315789	0.30952380952381	13	52	6
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1.0	6 blast_1.0	6	blast_1.0	HMPMockV1.1.Even1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	HMPMockV1.1.Even1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.2.Staggered2	0.125925925925926	0.894736842105263	0.220779220779221	17	118	2
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.1.Even2	0.125925925925926	0.894736842105263	0.220779220779221	17	118	2
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.2.Staggered1	0.125925925925926	0.894736842105263	0.220779220779221	17	118	2
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	HMPMockV1.1.Even1	0.125925925925926	0.894736842105263	0.220779220779221	17	118	2
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.2.Staggered2	0.166666666666667	0.894736842105263	0.28099173553719	17	85	2
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.1.Even2	0.166666666666667	0.894736842105263	0.28099173553719	17	85	2
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.2.Staggered1	0.166666666666667	0.894736842105263	0.28099173553719	17	85	2
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	HMPMockV1.1.Even1	0.166666666666667	0.894736842105263	0.28099173553719	17	85	2
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.2.Staggered2	0.225352112676056	0.8	0.351648351648352	16	55	4
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.1.Even2	0.236111111111111	0.894736842105263	0.373626373626374	17	55	2
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.2.Staggered1	0.225352112676056	0.8	0.351648351648352	16	55	4
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	HMPMockV1.1.Even1	0.236111111111111	0.894736842105263	0.373626373626374	17	55	2
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.2.Staggered2	0.206349206349206	0.684210526315789	0.317073170731707	13	50	6
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.1.Even2	0.206349206349206	0.684210526315789	0.317073170731707	13	50	6
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.2.Staggered1	0.206349206349206	0.684210526315789	0.317073170731707	13	50	6
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	HMPMockV1.1.Even1	0.206349206349206	0.684210526315789	0.317073170731707	13	50	6
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.2.Staggered2	0.128787878787879	0.894736842105263	0.225165562913907	17	115	2
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.1.Even2	0.128787878787879	0.894736842105263	0.225165562913907	17	115	2
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.2.Staggered1	0.128787878787879	0.894736842105263	0.225165562913907	17	115	2
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	HMPMockV1.1.Even1	0.128787878787879	0.894736842105263	0.225165562913907	17	115	2
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	HMPMockV1.1.Even1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.2.Staggered2	0.228571428571429	0.8	0.355555555555556	16	54	4
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.1.Even2	0.23943661971831	0.894736842105263	0.377777777777778	17	54	2
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.2.Staggered1	0.228571428571429	0.8	0.355555555555556	16	54	4
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	HMPMockV1.1.Even1	0.23943661971831	0.894736842105263	0.377777777777778	17	54	2
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_100.0	6 blast_100.0	6	blast_100.0	HMPMockV1.1.Even1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.2.Staggered2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.1.Even2	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	HMPMockV1.2.Staggered1	0.188888888888889	0.894736842105263	0.311926605504587	17	73	2
